koi_disposition,koi_prad,koi_dicco_msky,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_fpflag_co,koi_fittype,koi_dikco_msky
1,2.7,0.05,0,0,0,0,4,0.19
0,1.71,10.826,0,0,1,1,4,10.986
1,1.86,0.1,0,0,0,0,4,0.35
1,2.03,0.04,0,0,0,0,4,0.13
0,26.93,2.002,0,1,0,1,4,1.977
1,9.83,0.102,0,0,0,0,4,0.036
2,5.1,0.151,0,0,0,0,4,0.01
0,72.52,4.851,0,1,0,1,4,5.086
0,149.71,4.17,0,0,1,1,4,4.38
0,2.08,3.7,0,0,1,1,4,7.354
2,5.4,0.14,0,0,0,0,4,0.29
1,2.77,0.05,0,0,0,0,4,0.18
1,1.94,0.37,0,0,0,0,4,0.41
1,4.66,0.025,0,0,0,0,4,0.156
1,21.42,4.53,0,1,0,0,4,3.8
1,10.63,0.059,0,0,0,0,4,0.059
1,3.1,0.1,0,0,0,0,4,0.16
1,3.01,0.15,0,0,0,0,4,0.2
0,10.05,4.99,0,1,0,1,4,5.631
0,34,8.14,0,0,1,1,4,8.2
2,4.84,0.15,0,0,0,0,4,0.41
2,2.79,0.16,0,0,0,0,4,0.19
1,1.64,1.41,0,0,0,0,4,1.52
1,3.07,0.058,0,0,0,0,4,0.517
0,47.75,4.88,1,0,0,1,4,5.04
1,2.59,0.52,0,0,0,0,4,0.12
2,6.57,0.175,0,0,0,0,4,0.159
1,2.28,0.084,0,0,0,0,4,0.294
1,2.41,0.5,0,0,0,0,4,0.49
1,1.52,0.55,0,0,0,0,4,0.52
1,3.08,0.07,0,0,0,0,4,0.1
1,1.92,0.17,0,0,0,0,4,0.27
1,2.45,0.07,0,0,0,0,4,0.092
1,3.67,0.043,0,0,0,0,4,0.203
0,31.01,8.07,0,0,0,1,4,8.023
2,2.53,0.15,0,0,0,0,4,0.3
0,2.31,0.23,0,1,0,0,4,4.69
0,15.61,0.017,0,1,0,0,4,0.041
0,268.65,3.22,0,0,0,1,4,3.994
0,14.49,2.3,0,1,0,1,4,2.667
0,23.76,0.48,0,1,0,0,4,0.45
0,5.67,3.74,0,1,1,1,4,3.73
0,24.19,0.174,0,1,0,0,4,0.134
0,23.6,5.122,0,1,0,1,4,5.146
1,8.19,0.11,0,0,0,0,4,0.09
0,1.45,1.66,1,0,1,1,4,2.13
1,1.67,0.01,0,0,0,0,4,0.27
1,4.12,0.41,0,0,0,0,4,0.44
1,2,0.33,0,0,0,0,4,0.49
0,12.93,1.35,0,0,1,1,4,1.05
1,2.36,0.05,0,0,0,0,4,0.167
1,0.68,0.37,0,0,0,0,4,0.47
2,2.8,0.21,0,0,0,0,4,0.08
0,1.21,3.52,1,0,1,1,4,3.69
1,0.78,0.061,0,0,0,0,4,4.91
1,0.76,0.09,0,0,0,0,4,4.72
0,13.95,0.15,0,1,0,0,4,0.209
1,0.66,0.15,0,0,0,0,4,4.89
0,22.36,0.009,0,1,0,0,4,0.108
0,51.86,3.78,0,1,1,1,4,11.24
0,33.01,4.009,0,1,0,1,4,3.944
0,32.66,2.8,1,0,1,1,4,14.38
0,27.21,0.13,0,1,0,0,4,0.18
1,2.83,0.37,0,0,0,0,4,0.48
1,2.32,0.13,0,0,0,0,4,0.1
2,0.86,0.93,0,0,0,0,4,0.94
1,2.19,0.145,0,0,0,0,4,0.14
2,2.58,4.42,0,0,0,0,4,0.14
1,6.39,0.054,0,0,0,0,4,0.059
2,32.6,0.076,0,0,0,0,4,0.172
1,1.5,0.2,0,0,0,0,4,0.49
1,1.79,0.029,0,0,0,0,4,0.158
2,4.68,0.2,0,0,0,0,4,0.34
1,1.72,0.75,0,0,0,0,4,0.61
2,1.98,5.27,0,0,0,0,4,0.19
2,2.09,4.92,0,0,0,0,4,0.98
1,1.76,0.04,0,0,0,0,4,0.28
1,2.96,0.21,0,0,0,0,4,0.45
1,11.64,0.14,0,0,0,0,4,0.25
1,5.68,0.09,0,0,0,0,4,0.22
1,1.38,0.2,0,0,0,0,4,0.3
1,1.21,0.28,0,0,0,0,4,0.36
1,1.2,0.55,0,0,0,0,4,0.45
1,1.29,0.58,0,0,0,0,4,0.51
1,1.31,0.54,0,0,0,0,4,0.68
1,3.11,0.239,0,0,0,0,4,0.179
1,2.18,0.05,0,0,0,0,4,0.2
1,2.03,0.17,0,0,0,0,4,0.11
1,2.26,0.39,0,0,0,0,4,0.57
1,2.13,0.44,0,0,0,0,4,0.5
1,2.11,0.1,0,0,0,0,4,0.1
1,2.08,0.37,0,0,0,0,4,0.52
1,2.63,0.17,0,0,0,0,4,0.18
2,7.79,0.097,0,0,0,0,4,0.236
1,2.68,0.23,0,0,0,0,4,0.02
2,8.48,0.036,0,0,0,0,4,0.134
1,3.24,0.204,0,0,0,0,4,0.24
0,1.71,3.266,0,0,0,1,4,3.173
1,1.98,0.26,0,0,0,0,4,0.31
1,1.81,1,0,0,0,0,4,1.1
1,3.35,0.31,0,0,0,0,4,0.16
1,2.88,0.14,0,0,0,0,4,0.24
1,3.4,0.19,0,0,0,0,4,0.15
1,3,0.23,0,0,0,0,4,0.13
1,2.11,0.39,0,0,0,0,4,0.37
1,1.46,0.51,0,0,0,0,4,0.53
1,1.31,0.51,0,0,0,0,4,0.63
0,1.6,7.23,0,0,1,1,4,7.42
1,3.04,0.09,0,0,0,0,4,0.11
1,1.6,0.71,0,0,0,0,4,0.62
1,1.29,0.09,0,0,0,0,4,0.26
1,1.77,0.55,0,0,0,0,4,0.53
1,2.08,0.33,0,0,0,0,4,0.24
1,1.18,0.25,0,0,0,0,4,0.41
2,5.74,0.41,0,0,0,0,4,0.47
0,34.83,0.002,0,1,0,0,4,0.128
0,19.91,0.133,0,1,0,0,4,5.292
0,1177.65,1.88,0,1,0,0,4,0.128
0,45.05,5.088,0,1,1,1,4,5.197
2,23.23,0.216,0,0,0,0,4,0.373
1,3.07,0.18,0,0,0,0,4,0.12
1,4.23,0.18,0,0,0,0,4,0.24
1,6.63,0.22,0,0,0,0,4,0.49
1,2.04,0.11,0,0,0,0,4,0.25
0,1.52,5.602,0,1,0,1,4,5.571
1,3.88,0.2,0,0,0,0,4,0.2
1,14.92,0.035,0,1,0,0,4,0.026
1,2.08,0.36,0,0,0,0,4,0.7
1,1.55,0.06,0,0,0,0,4,0.05
0,44.2,1.38,0,1,0,1,4,1.2
0,16.15,8.93,0,0,1,1,4,9.25
1,2.2,0.22,0,0,0,0,4,0.34
1,2.18,0.05,0,0,0,0,4,0.1
1,1.28,0.3,0,0,0,0,4,0.34
1,1.66,0.8,0,0,0,0,4,0.9
0,269.98,6.097,1,0,0,1,4,6.111
0,28.07,9.55,0,0,0,1,4,10.39
1,1.29,0.32,0,0,0,0,4,0.98
0,4.4,2.075,0,0,0,1,4,2.6
0,38.93,2.945,0,1,0,1,4,3.003
1,4.26,0.79,0,0,0,0,4,0.65
2,1.9,12.5,0,0,0,0,4,0.3
2,1.43,0.25,0,0,0,0,4,0.31
1,1.84,0.15,0,0,0,0,4,0.08
0,58.56,0.266,0,1,0,0,4,0.04
2,2.25,0.15,0,0,0,0,4,0.14
1,1.69,0.33,0,0,0,0,4,0.19
0,1.45,7.295,0,1,0,1,4,7.308
0,1.33,10.91,0,0,1,1,4,10.91
0,20.57,8.103,0,0,1,1,4,7.901
1,1.38,0.65,0,0,0,0,4,0.8
2,1.61,0.22,0,0,0,0,4,0.35
1,1.9,0.45,0,0,0,0,4,0.39
1,7.79,0.07,0,0,0,0,4,0.05
1,1.59,0.45,0,0,0,0,4,0.42
1,9.4,0.013,0,0,0,0,4,0.215
1,5.3,0.03,0,0,0,0,4,0.122
1,2.22,0.29,0,0,0,0,4,0.25
2,4.3,0.52,0,0,0,0,4,0.5
0,13.4,8.03,0,1,1,1,4,8.03
0,44.22,0.093,0,1,0,0,4,0.077
0,1069.01,3.12,0,1,0,0,4,0.095
1,9.01,0.285,0,0,0,0,4,0.145
0,33.34,0.077,0,1,0,0,4,0.136
0,14.77,5.16,0,1,1,1,4,6.347
2,7.25,0.03,0,0,0,0,4,0.15
0,49.96,5.552,0,0,0,1,4,5.556
0,3.07,9.519,0,1,1,1,4,9.474
1,1.74,0.47,0,0,0,0,4,0.41
0,1.66,12.5,0,0,0,1,4,12.7
0,49.25,0.109,0,1,0,0,4,0.164
1,3.26,0.09,0,0,0,0,4,0.1
0,21.94,0.033,0,1,0,0,4,0.184
1,59.19,0.128,0,1,0,0,4,0.07
0,21.58,0.009,0,1,0,0,4,0.051
0,187.73,0.027,0,1,0,0,4,0.059
0,47.7,12.2,0,1,1,1,4,15.3
1,11.21,0.244,0,0,0,0,4,0.14
1,1,0.33,0,0,0,0,4,0.78
2,3.69,0.76,0,0,0,0,4,0.76
0,24.1,1.76,0,1,1,1,4,1.76
1,7.45,0.134,0,0,0,0,4,0.017
0,27.16,1.531,0,1,0,1,4,1.556
1,4.42,0.165,0,0,0,0,4,0.13
0,24.02,0.035,0,1,0,0,4,0.403
0,4.52,6.329,0,0,1,1,4,6.688
0,18.11,8.826,0,1,1,1,4,8.868
0,0.58,12.511,0,0,0,1,4,12.657
1,1.37,0.15,0,0,0,0,4,0.26
0,0.52,17.035,0,1,1,1,4,16.315
0,28.41,0.028,0,1,0,0,4,0.032
0,23.53,0.004,0,1,0,0,4,0.026
1,1.9,0.62,0,0,0,0,4,0.65
0,6.17,8.66,0,1,1,1,4,8.48
1,1.13,0.15,0,0,0,0,4,0.18
0,62.11,2.263,0,1,0,1,4,2.285
1,2.49,0.36,0,0,0,0,4,0.35
1,3.02,0.16,0,0,0,0,4,0.25
0,25.72,1.58,0,1,1,1,4,1.57
1,1.48,0.19,0,0,0,0,4,0.25
0,61.63,6.169,0,1,0,1,4,6.077
2,13.57,0.061,0,0,0,0,4,0.211
0,31.77,6.329,0,1,0,1,4,6.3
2,5.04,0.13,0,0,0,0,4,0.144
1,2.85,0.19,0,0,0,0,4,0.23
0,19.78,2.57,0,1,1,1,4,2.89
2,1.88,9.18,0,0,0,0,4,0.47
1,4,0.18,0,0,0,0,4,0.18
0,25.03,0.014,0,1,0,0,4,0.131
0,29.45,0.091,1,0,0,0,4,0.095
0,55.23,0.267,0,1,0,0,4,0.15
1,2.38,0.03,0,0,0,0,4,0.21
0,42.74,0.073,0,1,0,0,4,0.212
0,51.74,0.031,0,1,0,0,4,0.188
1,1.61,0.19,0,0,0,0,4,0.34
0,48.79,0.003,0,1,0,0,4,0.055
0,97.54,0.1,0,1,0,0,4,0.312
0,20.74,0.16,0,1,0,0,4,0.379
0,24.39,0.015,0,1,0,0,4,0.108
1,2.41,0.14,0,0,0,0,4,0.3
1,2.08,0.263,0,0,0,0,4,0.83
1,1.71,0.09,0,0,0,0,4,0.11
2,11.52,0.019,0,0,0,0,4,0.123
0,23.72,0.92,0,1,1,0,1,0.78
1,3.43,0.11,0,0,0,0,4,0.24
1,2.22,0.68,0,0,0,0,4,0.76
1,3.68,0.56,0,0,0,0,4,0.38
0,1.37,8.95,0,0,1,1,4,9.15
0,22.58,3.83,0,1,1,1,4,3.89
1,2.78,0.15,0,0,0,0,4,0.38
0,15.57,0.008,0,1,0,0,4,0.071
0,24.77,0.013,0,1,0,0,4,0.019
0,7.21,0.061,0,1,0,0,4,0.225
0,18.75,0.025,0,1,0,0,4,0.038
0,4.48,1.92,0,0,0,1,4,3.716
2,2.12,3.97,0,0,0,0,4,0.338
0,50.75,3.535,0,1,0,1,4,3.526
0,379.63,0.031,0,1,0,0,4,0.048
2,16.43,7.084,0,0,0,0,4,0.159
1,8.99,0.036,0,0,0,0,4,0.009
1,8.43,0.074,0,0,0,0,4,0.031
1,3.88,0.17,0,0,0,0,4,0.21
2,2.57,5.12,0,0,0,0,4,0.15
2,1.47,5.17,0,0,0,0,4,0.36
0,2.29,2.23,0,1,1,1,4,1.94
1,9.46,0.141,0,0,0,0,4,0.267
1,2.33,0.06,0,0,0,0,4,0.12
1,2.94,0.48,0,0,0,0,4,0.51
1,2.92,0.2,0,0,0,0,4,0.27
2,1.61,1.26,0,0,0,0,4,1.29
0,2.47,5.353,0,1,1,1,4,5.419
2,3.7,0.19,0,0,0,0,4,0.15
1,2.2,0.193,0,0,0,0,4,0.42
1,2.54,0.13,0,0,0,0,4,0.29
1,1.62,0.6,0,0,0,0,4,0.75
2,1.89,0.58,0,0,0,0,4,0.39
1,2.71,0.22,0,0,0,0,4,0.23
1,3.45,0.31,0,0,0,0,4,0.33
0,9.27,9.754,0,1,1,1,4,9.938
1,3.01,0.22,0,0,0,0,4,0.3
1,2.16,0.13,0,0,0,0,4,0.18
1,2.88,0.16,0,0,0,0,4,0.3
1,2.45,0.17,0,0,0,0,4,0.11
1,1.02,1.49,0,0,0,0,4,1.49
1,1.1,0.82,0,0,0,0,4,0.74
1,1.28,0.05,0,0,0,0,4,0.12
1,1.47,0.15,0,0,0,0,4,0.23
2,1.66,0.44,0,0,0,0,4,0.38
2,1.4,1.4,0,0,0,0,4,1.5
1,2.28,0.04,0,0,0,0,4,0.06
2,3,1.64,0,0,0,0,4,0.06
2,2.27,7.6,0,0,0,0,4,0.3
0,19.33,6.122,0,1,0,1,4,6.069
1,2.24,0.14,0,0,0,0,4,0.32
1,1.67,0.15,0,0,0,0,4,0.37
0,1.43,11.19,0,0,0,1,4,11.29
1,1.85,0.35,0,0,0,0,4,0.33
0,1.44,10.033,0,1,1,1,4,9.897
1,1.44,0.96,0,0,0,0,4,0.5
1,3.14,0.13,0,0,0,0,4,0.14
1,1.94,0.06,0,0,0,0,4,0.07
1,1.08,0.82,0,0,0,0,4,0.93
2,1.88,0.38,0,0,0,0,4,0.43
1,3.01,0.17,0,0,0,0,4,0.22
1,1.24,0.4,0,0,0,0,4,0.69
0,1.58,10.581,0,0,1,1,4,10.703
1,1.84,0.05,0,0,0,0,4,0.14
1,1.29,0.87,0,0,0,0,4,0.97
1,1.77,0.16,0,0,0,0,4,0.42
1,1.26,0.18,0,0,0,0,4,0.1
1,2.86,0.075,0,0,0,0,4,0.107
1,3.32,0.46,0,0,0,0,4,0.42
1,2.6,0.07,0,0,0,0,4,0.15
2,1.36,0.19,0,0,0,0,4,0.08
1,3.13,0.37,0,0,0,0,4,0.24
1,2.06,0.38,0,0,0,0,4,0.39
0,1.19,12.46,0,0,1,1,4,12.48
1,1.74,0.24,0,0,0,0,4,0.31
1,2.36,0.116,0,0,0,0,4,0.35
1,1.44,0.06,0,0,0,0,4,0.34
0,88.51,4.791,0,1,1,0,4,4.842
1,3.2,0.15,0,0,0,0,4,0.161
0,7.09,0.555,0,1,0,0,1,0.499
0,29.53,7.14,0,1,1,1,4,7.18
0,32.12,0.35,0,1,0,0,4,0.135
1,1.37,0.15,0,0,0,0,4,0.17
0,42.99,0.011,0,1,0,0,4,0.136
0,23.42,0.002,0,1,0,0,4,0.142
0,225.25,0.017,0,1,0,0,4,0.112
1,2.94,0.11,0,0,0,0,4,0.3
1,2.77,0.17,0,0,0,0,4,0.22
1,3.04,0.4,0,0,0,0,4,0.32
1,1.55,0.34,0,0,0,0,4,0.36
1,1.36,0.51,0,0,0,0,4,0.51
1,1.74,0.44,0,0,0,0,4,0.47
1,1.91,0.24,0,0,0,0,4,0.22
1,4.54,0.39,0,0,0,0,4,0.55
1,3.66,1.31,0,0,0,0,4,1.2
0,10.66,2.742,0,1,0,0,4,3.023
0,52.51,0.046,0,1,0,0,4,0.051
1,10.36,0.03,0,0,0,0,4,0.062
0,5.71,2.037,0,0,1,0,4,4.7
0,38.2,0.121,0,1,0,0,4,0.094
0,5.39,4.88,0,1,1,1,4,4.55
0,29.29,3.173,0,0,0,1,4,3.036
0,37.3,0.18,0,1,0,0,4,0.268
0,3.84,3.133,0,0,0,1,4,3.47
0,843.45,0.007,0,1,0,0,4,0.059
0,43.73,4.27,0,1,1,1,4,4.645
1,12.37,0.009,0,0,0,0,4,0.079
1,2.67,0.2,0,0,0,0,4,0.3
1,3.06,0.16,0,0,0,0,4,0.24
0,2.24,16.06,0,1,0,0,4,15.999
1,15.75,0.02,0,1,0,0,4,0.106
0,517.43,0.312,0,1,0,0,4,0.192
0,836.31,0.38,0,1,0,0,4,0.245
2,25,0.047,0,0,0,0,4,0.178
0,49.52,0.017,0,1,0,0,4,0.309
0,16.89,0.014,0,1,0,0,4,0.127
0,12.07,0.717,0,1,0,0,4,0.533
1,2,0.069,0,0,0,0,4,0.262
0,57.54,0.038,0,1,0,0,4,0.13
0,5.35,11.036,0,1,1,1,4,10.977
1,13.06,0.069,0,0,0,0,4,0.189
1,4.12,0.101,0,0,0,0,4,0.137
0,31.24,5.34,0,1,0,0,4,2.691
0,21.65,1.014,0,1,0,0,4,1.508
0,26.56,9.44,0,0,1,1,4,9.36
1,8.49,0.085,0,0,0,0,4,0.118
2,2.87,0.34,0,0,0,0,4,0.08
2,2.66,6.011,0,0,0,0,4,0.12
1,2.68,0.053,0,0,0,0,4,0.259
0,35.19,1.107,0,1,0,1,4,0.95
2,4.44,2.16,0,0,0,0,4,0.19
1,1.38,0.17,0,0,0,0,4,0.08
1,1.52,0.19,0,0,0,0,4,0.15
1,2.17,0.34,0,0,0,0,4,0.26
0,2.92,0.058,0,0,1,1,4,7.209
0,16.26,0.031,0,1,0,0,4,0.09
0,7.12,4.339,0,1,0,1,4,4.34
0,11.52,5.748,0,0,0,1,4,5.767
0,21.79,10.049,0,1,1,1,4,10.244
0,2.36,10.867,0,0,1,1,4,10.864
1,2.15,0.25,0,0,0,0,4,0.33
1,1.87,0.19,0,0,0,0,4,0.12
1,12.41,0.23,0,0,0,0,4,0.14
1,1.2,0.099,0,0,0,0,4,0.308
1,2.62,0.21,0,0,0,0,4,0.51
2,1.92,6.29,0,0,0,0,4,0.34
2,1.33,6.18,0,0,0,0,4,0.29
2,1.23,6.11,0,0,0,0,4,0.51
2,3.19,1.12,0,0,0,0,4,0.1
2,6.45,0.98,0,0,0,0,4,0.07
1,1.14,0.29,0,0,0,0,4,0.33
1,10.3,0.06,0,0,0,0,4,0.14
1,1.51,0.2,0,0,0,0,4,0.08
1,2.74,1.15,0,0,0,0,4,0.12
1,2.81,0.07,0,0,0,0,4,0.12
1,5.47,0.17,0,0,0,0,4,0.13
1,3.82,0.24,0,0,0,0,4,0.14
1,3.2,0.14,0,0,0,0,1,0.22
0,38.86,8.366,0,1,1,1,4,8.385
1,2.18,0.25,0,0,0,0,4,0.33
1,2.68,0.17,0,0,0,0,4,0.29
1,3.13,0.11,0,0,0,0,4,0.07
1,2.52,0.04,0,0,0,0,4,0.18
2,3.29,0.21,0,0,0,0,4,0.26
1,1.69,0.54,0,0,0,0,4,0.66
2,2.53,0.53,0,0,0,0,4,0.72
1,1.31,0.24,0,0,0,0,4,0.19
0,15.4,0.005,0,1,0,0,4,0.068
0,15.33,5.09,0,0,0,1,4,5.13
0,24.03,0.75,0,1,0,0,4,0.79
1,1.22,0.28,0,0,0,0,4,0.4
2,2.29,0.85,0,0,0,0,4,0.74
1,1.55,0.18,0,0,0,0,4,0.32
1,2.43,0.56,0,0,0,0,4,0.83
1,3.39,0.25,0,0,0,0,4,0.26
1,2.32,0.2,0,0,0,0,4,0.21
2,2.24,0.15,0,0,0,0,4,0.15
0,3.05,4.28,0,0,1,1,4,4.29
1,2.15,0.36,0,0,0,0,4,0.44
1,2.81,0.038,0,0,0,0,4,0.071
1,2.41,0.23,0,0,0,0,4,0.32
1,2.33,0.05,0,0,0,0,4,0.15
1,2.19,0.069,0,0,0,0,4,0.2
1,1.09,0.13,0,0,0,0,4,0.08
1,1.4,0.15,0,0,0,0,4,0.07
0,2,5.966,0,0,0,1,4,5.94
1,1.66,0.29,0,0,0,0,4,0.34
1,1.61,0.28,0,0,0,0,4,0.34
1,2.03,0.33,0,0,0,0,4,0.36
2,3.59,0.13,0,0,0,0,4,0.27
1,3.68,0.22,0,0,0,0,4,0.32
1,13.43,0.012,0,0,0,0,4,0.134
1,1.63,0.8,0,0,0,0,4,0.76
1,3.63,0.27,0,0,0,0,4,0.34
0,3.28,7.77,0,0,1,1,4,5
2,2.04,0.17,0,0,0,0,4,0.31
1,2.74,0.43,0,0,0,0,4,0.37
1,2.59,0.11,0,0,0,0,4,0.65
0,53.72,0.06,0,1,0,0,4,0.14
0,10.68,0.96,0,1,0,0,4,0.177
0,1.4,1.12,0,1,1,1,4,0.96
2,11.18,0.841,0,0,0,0,4,0.622
0,6.28,0.06,0,1,0,0,4,0.09
0,1.09,4.75,0,0,0,1,4,4.76
1,0.69,5.5,0,0,0,0,4,6.1
1,1.31,0.98,0,0,0,0,4,0.81
0,76.51,1.967,0,1,0,1,4,1.94
1,10.07,0.005,0,0,0,0,4,0.143
1,1.16,0.11,0,0,0,0,4,0.25
1,3.29,0.29,0,0,0,0,4,0.51
1,1.6,0.349,0,0,0,0,4,1.401
1,2,0.19,0,0,0,0,4,0.49
1,5.12,0.09,0,0,0,0,4,0.12
0,70.11,0.108,0,1,0,0,4,0.089
0,1.52,6.931,0,1,1,1,4,6.985
1,2.98,0.38,0,0,0,0,4,0.52
2,1.62,0.24,0,0,0,0,4,0.03
1,2.35,0.04,0,0,0,0,4,0.46
2,0.62,0.23,0,0,0,0,4,0.51
2,0.89,2,0,0,0,0,4,2.2
1,3.24,0.07,0,0,0,0,4,0.18
1,3.21,0.24,0,0,0,0,4,0.31
1,1.7,0.35,0,0,0,0,4,0.42
1,2.56,0.35,0,0,0,0,4,0.43
0,17.19,0.161,0,1,0,0,4,0.161
1,1.66,0.48,0,0,0,0,4,0.38
1,0.82,0.32,0,0,0,0,4,0.5
2,0.66,1.69,0,0,0,0,4,2.94
1,2.41,0.5,0,0,0,0,4,0.5
2,3.51,0.19,0,0,0,0,4,0.13
1,2.02,0.18,0,0,0,0,4,0.12
2,2.36,3,0,0,0,0,4,1.4
1,2.42,0.24,0,0,0,0,4,0.18
2,1.72,0.12,0,0,0,0,4,0.31
0,14.39,0.172,0,1,0,0,4,0.161
1,2.72,0.52,0,0,0,0,4,0.48
0,1.64,8.521,0,0,1,1,4,8.679
1,1.57,0.21,0,0,0,0,4,0.48
0,1.57,1.93,0,0,0,1,4,2.1
0,5.76,7.86,0,0,1,1,4,7.77
1,4.6,0.08,0,0,0,0,4,0.19
1,5.82,0.123,0,0,0,0,4,0.043
0,20.43,5.619,0,1,1,1,4,6.427
1,2.14,0.13,0,0,0,0,4,0.31
1,1.82,0.08,0,0,0,0,4,0.19
1,5.75,1.19,0,0,0,0,4,0.44
2,3.7,0.91,0,0,0,0,4,0.26
1,2.62,0.07,0,0,0,0,4,0.15
1,10.99,0.014,0,0,0,0,4,0.248
1,1.51,0.04,0,0,0,0,4,0.15
1,1.07,0.46,0,0,0,0,4,0.7
1,2.41,0.29,0,0,0,0,4,0.51
0,36.9,0.27,0,1,0,0,4,0.24
1,2.2,0.18,0,0,0,0,4,0.13
1,1.35,0.04,0,0,0,0,4,0.16
0,22.22,3.56,0,1,1,1,4,3.65
1,2.53,0.18,0,0,0,0,4,0.12
1,2.92,0.22,0,0,0,0,4,0.13
1,2.52,0.14,0,0,0,0,4,0.07
1,3.05,0.13,0,0,0,0,4,0.14
0,43.41,0.34,0,1,0,0,4,0.36
1,2.23,0.13,0,0,0,0,4,0.05
1,2.75,0.11,0,0,0,0,4,0.23
0,1.51,3.65,0,0,0,1,4,3.47
1,2.81,0.1,0,0,0,0,4,0.4
1,3.31,0.15,0,0,0,0,4,0.22
2,1.4,0.95,0,0,0,0,4,1.02
1,1.85,0.03,0,0,0,0,4,0.27
1,1.9,0.29,0,0,0,0,4,0.33
1,1.7,0.19,0,0,0,0,4,0.25
2,7.25,0.073,0,0,0,0,4,0.026
0,14.18,0.057,0,1,0,0,4,0.12
0,2637.6,11.045,0,1,1,1,4,11.074
2,13.83,0.026,0,0,0,0,4,0.088
1,12.63,0.023,0,0,0,0,4,0.161
2,1.63,6.02,0,0,0,0,4,0.3
1,1.63,0.26,0,0,0,0,4,0.25
0,3.24,1.7,0,1,0,1,4,1.65
1,3.49,0.16,0,0,0,0,4,0.24
0,24.03,8.884,0,1,1,1,4,8.771
0,12.86,0.028,0,1,0,0,4,0.287
0,22.76,5.9,0,0,0,1,4,5.76
1,2.99,0.08,0,0,0,0,4,0.11
2,4.22,0.08,0,0,0,0,4,0.27
2,1.38,0.33,0,0,0,0,4,0.32
1,1.72,0.4,0,0,0,0,4,0.5
1,1.8,0.26,0,0,0,0,4,0.31
0,34.68,0.054,0,1,0,0,4,0.214
2,0.99,0.52,0,0,0,0,4,0.32
0,28.29,0.045,0,1,0,0,4,0.069
1,2.92,0.16,0,0,0,0,4,0.22
2,2.97,0.17,0,0,0,0,4,0.09
1,14.16,0.017,0,0,0,0,4,0.119
2,2.57,0.54,0,0,0,0,4,0.51
0,1,6.03,0,0,0,1,4,6.65
1,0.87,0.17,0,0,0,0,4,0.69
1,1.23,0.15,0,0,0,0,4,0.72
1,3.19,0.14,0,0,0,0,4,0.16
1,3.1,0,0,0,0,0,4,0.12
1,12.28,0.064,0,0,0,0,4,0.148
1,6.47,0.66,0,0,0,0,4,0.74
2,1.98,1.67,0,0,0,0,4,1.85
0,294.02,4.937,0,1,0,1,4,4.815
1,3.01,0.148,0,0,0,0,4,0.262
1,2.53,0.48,0,0,0,0,4,0.56
1,2.31,1.15,0,0,0,0,4,1.18
2,1.02,2.4,0,0,0,0,1,2.5
2,2.43,0.84,0,0,0,0,4,0.75
2,1.75,0.61,0,0,0,0,4,0.76
2,3.28,3.99,0,0,0,0,4,0.14
1,2.25,0.75,0,0,0,0,4,0.68
1,1.91,0.62,0,0,0,0,4,0.7
0,3.8,0.26,0,1,0,0,4,0.32
0,2.09,0.99,0,0,0,1,4,0.96
1,2.58,0.33,0,0,0,0,4,0.43
1,1.55,0.47,0,0,0,0,4,0.55
1,2.5,0.02,0,0,0,0,4,0.27
1,1.95,0.07,0,0,0,0,4,0.15
2,1.78,0.35,0,0,0,0,4,0.45
1,2.71,0.26,0,0,0,0,4,0.45
1,12.73,0.008,0,0,0,0,4,0.032
1,1.41,0.29,0,0,0,0,4,0.37
0,1.12,10.53,0,0,0,1,4,10.37
0,49.34,2.567,0,0,0,1,4,2.583
1,3.09,0.14,0,0,0,0,4,0.24
1,2.07,0.2,0,0,0,0,4,0.25
0,16.07,0.066,0,1,0,0,4,0.533
1,1.58,0.04,0,0,0,0,4,0.32
2,3.62,0.48,0,0,0,0,4,0.44
1,11.38,0.006,0,0,0,0,4,0.099
1,3.86,0.036,0,0,0,0,4,0.078
1,3.48,0.08,0,0,0,0,4,0.01
1,3.47,0.07,0,0,0,0,4,0.52
1,2.2,0.22,0,0,0,0,4,0.3
1,2.48,0.36,0,0,0,0,4,0.33
0,1.71,1.25,0,0,1,1,4,1.16
0,0.86,8.012,0,0,0,1,4,8.017
1,4.65,0.16,0,0,0,0,4,0.4
1,1.71,0.23,0,0,0,0,4,0.19
0,3.18,7.87,0,1,1,1,4,7.55
2,3.15,0.22,0,0,0,0,4,0.17
1,3.06,0.38,0,0,0,0,4,0.23
2,11.32,0.29,0,0,0,0,4,0.35
1,2.33,0.15,0,0,0,0,4,0.14
1,1.44,0.53,0,0,0,0,4,0.48
1,10.89,0.148,0,0,0,0,4,0.118
2,2.51,0.24,0,0,0,0,4,0.36
2,1.99,0.25,0,0,0,0,4,0.42
0,45.58,0.036,0,1,0,0,4,0.218
0,1.55,0.38,0,1,0,0,4,0.35
2,7.19,0.116,0,0,0,0,4,0.094
1,2.47,0.11,0,0,0,0,4,0.23
0,19.31,0.065,0,1,0,0,4,0.458
0,5.14,1.04,0,1,1,1,4,6.15
0,27.43,0.298,0,1,0,0,4,0.257
0,38.04,10.83,0,1,1,1,4,1.25
2,3.64,0.5,0,0,0,0,4,0.24
1,0.93,0.18,0,0,0,0,4,0.17
